Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_in_hour,avg_out_hour,avg_work_hours,std_work_hours,nb_days_present,nb_days_absent
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,4023,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,9.982549857549857,19.47222222222222,9.49042972459639,0.2847531712495951,234,27
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4024,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,9.987627365356623,17.514264919941773,7.527197962154293,0.30808548940662583,229,32
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,4025,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,9.989565826330532,18.056652661064426,8.067217553688142,0.2749506210982065,238,23
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,4026,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,9.971556473829201,17.090426997245178,7.119061065197428,0.3092523058921363,242,19
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,4027,Male,1,Manufacturing Director,Married,20110,5.0,Y,13,8,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,9.984214092140922,18.707926829268295,8.72363482384824,0.2966077448808309,246,15
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,4028,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,10.00947441217151,20.515767634854768,10.506960580912862,0.3082142606598957,241,20
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,4029,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,10.00691056910569,17.118292682926832,7.110689927732611,0.3134689450160385,246,15
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,4030,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,9.968031609195402,16.458045977011494,6.489738984674329,0.31780278080695556,232,29
40,No,Travel_Rarely,Research & Development,3,3,Other,1,4031,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,1.0,,3.0,3,3,9.970486111111112,16.802777777777777,6.832436342592592,0.2886485621050057,240,21
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,4032,Male,2,Human Resources,Married,68120,1.0,Y,13,8,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,9.983895921237691,19.289240506329115,9.305777074542897,0.2951994849051869,237,24
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4033,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,9.980942334739803,17.535654008438822,7.554721050164088,0.2715777271836949,237,24
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4034,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,10.040014367816092,17.23484195402299,7.195166427203065,0.3058314453240703,232,29
44,No,Travel_Rarely,Sales,1,2,Medical,1,4035,Male,4,Manager,Married,187110,2.0,Y,12,8,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,9.948940677966101,17.032909604519773,7.083899482109227,0.2918600049606989,236,25
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,4036,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,9.975393419170244,20.176752503576534,10.200662851692893,0.32263470326685645,233,28
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,4037,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,9.985129310344828,16.878376436781608,6.893758381226054,0.2889209833598435,232,29
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,4038,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,10.006267217630855,17.329545454545453,7.322567722681359,0.288654308716294,242,19
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4039,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,9.985364145658265,16.392927170868347,6.4082341269841265,0.2941340230047779,238,23
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,4040,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,9.965889830508473,17.38771186440678,7.421599576271186,0.2955294214886386,236,25
31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,4041,Female,1,Sales Executive,Divorced,161240,2.0,Y,23,8,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,9.978070175438596,18.285233918128654,8.306982212475633,0.2930006291913395,228,33
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4042,Female,3,Laboratory Technician,Married,25850,3.0,Y,12,8,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,9.986530612244897,19.183673469387756,9.197162131519274,0.30361112024289655,245,16
31,No,Travel_Rarely,Sales,25,2,Life Sciences,1,4043,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,9.970043103448276,16.8003591954023,6.829941331417625,0.28393508062120354,232,29
26,No,Travel_Frequently,Sales,16,2,Life Sciences,1,4044,Male,2,Healthcare Representative,Married,83800,0.0,Y,14,8,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,10.002231520223152,16.10599721059972,6.103722687122269,0.2949216627623368,239,22
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,4045,Female,2,Manager,Single,29940,4.0,Y,18,8,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,10.008333333333333,17.83427536231884,7.825787439613526,0.30070739359135873,230,31
33,No,Travel_Rarely,Sales,1,3,Life Sciences,1,4046,Female,5,Sales Executive,Single,12230,1.0,Y,13,8,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,9.977923976608187,16.383552631578947,6.405410575048733,0.3131585088237306,228,33
28,No,Travel_Frequently,Sales,8,3,Life Sciences,1,4047,Male,4,Research Scientist,Married,11180,1.0,Y,11,8,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,10.019173441734418,20.580894308943087,10.561230803974706,0.2590889434176726,246,15
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,1,4048,Male,2,Sales Executive,Single,28750,1.0,Y,11,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,9.99752824858757,16.793855932203392,6.7969338512241055,0.3057512443736447,236,25
39,No,Non-Travel,Research & Development,8,5,Medical,1,4049,Female,2,Sales Representative,Married,188240,6.0,Y,19,8,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,9.99356846473029,16.28969571230982,6.295510603964961,0.2918975710164042,241,20
27,No,Travel_Rarely,Sales,3,2,Technical Degree,1,4050,Male,2,Healthcare Representative,Married,135770,1.0,Y,12,8,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,9.991201716738198,17.248998569384835,7.257912494039103,0.3014079472701802,233,28
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,4051,Female,2,Manufacturing Director,Married,26250,1.0,Y,12,8,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,9.986889818688983,18.850139470013943,8.8632949790795,0.32014924504067227,239,22
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,1,4052,Male,1,Research Director,Single,187890,3.0,Y,16,8,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,10.018985507246377,19.39036231884058,9.37195652173913,0.2861749300919137,230,31
47,No,Non-Travel,Research & Development,1,4,Medical,1,4053,Male,1,Research Scientist,Married,45380,8.0,Y,11,8,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,10.012198581560284,16.003262411347517,5.99063475177305,0.3050214229327357,235,26
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4054,Female,2,Sales Executive,Married,198470,4.0,Y,14,8,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,10.004513888888889,17.902083333333334,7.89697337962963,0.2882154754447785,240,21
39,No,Travel_Rarely,Research & Development,1,3,Other,1,4055,Female,1,Laboratory Technician,Married,105120,1.0,Y,12,8,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,10.009956709956711,17.025757575757574,7.016283068783069,0.26910098663484505,231,30
38,No,Travel_Frequently,Research & Development,4,2,Medical,1,4056,Female,1,Manager,Divorced,44440,1.0,Y,13,8,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,9.964583333333334,20.746774193548386,10.78147737455197,0.31175872737888627,248,13
58,No,Travel_Rarely,Sales,5,3,Marketing,1,4057,Male,5,Sales Representative,Married,21540,4.0,Y,21,8,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,9.981129476584023,19.904889807162537,9.923890036730945,0.3126152044170144,242,19
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,1,4058,Male,2,Laboratory Technician,Single,191900,3.0,Y,17,8,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,9.977943262411348,20.1922695035461,10.213899527186761,0.3131667755487055,235,26
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,4059,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,9.95116598079561,17.561316872427984,7.610720164609053,0.29396364787355733,243,18
49,No,Travel_Frequently,Sales,11,4,Life Sciences,1,4060,Male,2,Research Scientist,Married,35060,3.0,Y,11,8,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,9.9617994100295,16.26910029498525,6.3074852507374635,0.30126982250854784,226,35
42,No,Travel_Rarely,Sales,1,3,Life Sciences,1,4061,Female,1,Sales Executive,Divorced,23720,3.0,Y,12,8,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,10.01567375886525,18.709148936170212,8.693173758865248,0.2949878290289648,235,26
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,1,4062,Male,4,Laboratory Technician,Married,102310,1.0,Y,13,8,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,9.995521292217326,16.494566813509543,6.498731032794908,0.3006189895993233,227,34
35,No,Travel_Rarely,Research & Development,25,1,Medical,1,4063,Male,1,Sales Executive,Married,54100,0.0,Y,18,8,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,9.97125,16.523958333333333,6.55302199074074,0.34284718152267063,240,21
28,No,Non-Travel,Research & Development,21,1,Medical,1,4064,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,9.975036075036074,16.683189033189034,6.708564213564213,0.2970002943729465,231,30
31,No,Non-Travel,Sales,23,1,Medical,1,4065,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.9735754985755,19.746011396011397,9.772402659069325,0.29064108540228134,234,27
36,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4066,Male,2,Research Scientist,Married,28380,1.0,Y,19,8,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,9.98468660968661,17.096438746438743,7.112342117758784,0.2995717170457835,234,27
34,No,Travel_Rarely,Sales,2,3,Marketing,1,4067,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,9.992867540029113,15.986535662299854,5.9938015526443476,0.2957895226979588,229,32
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,4068,Female,1,Research Director,Divorced,33390,1.0,Y,16,8,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,9.984090909090908,16.777823691460053,6.793736225895318,0.30608024960807745,242,19
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4069,Male,2,Research Scientist,Single,20800,0.0,Y,13,8,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,9.976080892608088,16.765062761506275,6.788305439330544,0.2964071050136008,239,22
29,No,Travel_Rarely,Research & Development,2,4,Other,1,4070,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,9.994877049180328,17.705191256830602,7.710127504553734,0.29734466376099705,244,17
32,No,Non-Travel,Research & Development,3,1,Life Sciences,1,4071,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,10.00116598079561,16.604732510288066,6.603065843621399,0.2902579005735347,243,18
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,1,4072,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,10.013206214689266,16.948163841807908,6.93400070621469,0.2898441385041082,236,25
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,1,4073,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,10.00034293552812,16.291152263374485,6.290863054412437,0.3055855102700217,243,18
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,1,4074,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,9.989662447257384,17.231645569620255,7.242158931082983,0.32693608801194235,237,24
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,4075,Male,2,Sales Representative,Married,48830,1.0,Y,18,8,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,9.987045123726347,18.799563318777295,8.811529597282872,0.28724089309605183,229,32
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4076,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,9.975386779184248,17.865119549929673,7.889389357712142,0.32052670475446254,237,24
32,No,Travel_Rarely,Research & Development,8,1,Medical,1,4077,Female,2,Research Scientist,Single,46270,8.0,Y,17,8,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,10.010442600276624,17.332088520055326,7.321815352697095,0.3077751923768931,241,20
31,Yes,Travel_Frequently,Research & Development,2,1,Other,1,4078,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,9.997629310344829,20.314942528735628,10.31786278735632,0.2653506395154363,232,29
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,1,4079,Male,1,Research Scientist,Single,34230,6.0,Y,15,8,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,10.005972222222223,20.814652777777777,10.808652777777779,0.3080598574229732,240,21
54,No,Travel_Rarely,Research & Development,14,3,Other,1,4080,Male,3,Research Scientist,Married,66740,3.0,Y,17,8,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,10.009347826086955,17.86789855072464,7.858071256038647,0.3203442184681647,230,31
33,No,Travel_Frequently,Research & Development,2,4,Medical,1,4081,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,9.991700960219477,17.879698216735253,7.887598308184728,0.32686584905106403,243,18
43,No,Travel_Rarely,Research & Development,3,3,Medical,1,4082,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,10.026308539944903,17.546280991735536,7.5202123507805325,0.3063006567545286,242,19
38,No,Travel_Frequently,Research & Development,2,5,Medical,1,4083,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,10.010946327683614,18.01475988700565,8.003354519774012,0.3053703998581204,236,25
55,No,Travel_Rarely,Sales,9,3,Marketing,1,4084,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,10.021074380165288,18.19676308539945,8.175601469237833,0.30192927802504893,242,19
31,No,Travel_Rarely,Sales,6,3,Other,1,4085,Male,1,Manufacturing Director,Divorced,45340,1.0,Y,13,8,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,10.002401129943502,20.81560734463277,10.813751177024484,0.31693272334693845,236,25
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4086,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,9.971041666666668,16.060555555555556,6.089302083333333,0.3012977734327146,240,21
42,No,Non-Travel,Research & Development,10,4,Life Sciences,1,4087,Female,2,Research Scientist,Single,61510,1.0,Y,13,8,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,9.990652173913045,16.58891304347826,6.598213768115942,0.3077294642572541,230,31
31,No,Non-Travel,Research & Development,14,2,Life Sciences,1,4088,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,10.001205673758864,16.09900709219858,6.097765957446808,0.2775442166081847,235,26
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,4089,Female,2,Human Resources,Single,23620,6.0,Y,13,8,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,10.019783197831979,20.51991869918699,10.500978997289973,0.3216627059046244,246,15
24,No,Travel_Rarely,Research & Development,5,4,Other,1,4090,Male,1,Manufacturing Director,Single,178610,1.0,Y,11,8,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,10.00825958702065,16.88289085545723,6.8744063421828905,0.3214640029532304,226,35
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4091,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,9.984166666666665,17.01,7.025246527777777,0.2799114139737683,240,21
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,4092,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,10.010812672176307,17.81060606060606,7.799973599632691,0.30128557962696056,242,19
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,4093,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,9.975034867503489,16.162900976290096,6.187881218038122,0.33556907193476204,239,22
25,No,Travel_Rarely,Sales,20,5,Medical,1,4094,Female,2,Laboratory Technician,Married,85000,4.0,Y,12,8,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,9.998014184397164,16.209078014184396,6.211339243498818,0.3132874159461965,235,26
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,4095,Male,2,Research Scientist,Married,46610,1.0,Y,11,8,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,9.94127659574468,16.05886524822695,6.117868794326242,0.2855371226848448,235,26
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,4096,Male,5,Sales Executive,Divorced,41030,6.0,Y,15,8,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.01113475177305,20.206524822695034,10.196005910165486,0.31365528210380395,235,26
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4097,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,9.970555555555556,17.765138888888888,7.794042824074074,0.3126562542851344,240,21
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,4098,Male,2,Research Scientist,Divorced,140260,1.0,Y,12,8,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,9.987291666666666,16.19111111111111,6.203211805555556,0.29025902772136125,240,21
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,4099,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,9.985034013605441,17.899319727891157,7.91453514739229,0.28810598466686677,245,16
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,4100,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,10.030496453900707,17.257163120567377,7.226888888888889,0.32602138268027264,235,26
38,No,Travel_Frequently,Research & Development,1,4,Other,1,4101,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,9.98531914893617,16.480780141843972,6.494887706855793,0.2968575150328461,235,26
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,4102,Male,2,Laboratory Technician,Divorced,100080,6.0,Y,19,8,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,9.989437585733882,19.79320987654321,9.803851165980795,0.28850813413477516,243,18
41,No,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,9.968704512372636,17.639228529839883,7.67073629306162,0.2750217763964965,229,32
47,No,Non-Travel,Research & Development,21,2,Medical,1,4104,Male,1,Sales Executive,Married,46390,0.0,Y,11,8,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,10.005922865013774,17.231680440771353,7.224853076216712,0.32479950129608504,242,19
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4105,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,10.008613445378153,20.390686274509804,10.38168183940243,0.29852972827152896,238,23
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,4106,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,9.941775836972345,16.35524017467249,6.414363173216886,0.27610430569560673,229,32
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,9.97573221757322,17.96206415620642,7.986352859135286,0.3258266304449802,239,22
33,No,Travel_Rarely,Sales,3,4,Medical,1,4108,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.991484716157204,19.06098981077147,9.070098253275109,0.28431722869457765,229,32
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,4109,Male,3,Manufacturing Director,Single,53630,1.0,Y,13,8,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,9.997161572052402,16.989592430858806,6.99242600679282,0.31575527637372464,229,32
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,4110,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,9.997838214783823,16.215829846582984,6.217579033007903,0.29801947918556876,239,22
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,4111,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,9.986879432624113,16.00801418439716,6.021211583924351,0.282938473772453,235,26
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,9.975564971751414,17.980579096045194,8.004868173258004,0.3134773054457118,236,25
38,No,Travel_Rarely,Sales,20,4,Medical,1,4113,Female,2,Research Director,Married,20290,3.0,Y,11,8,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,9.989669421487603,18.032920110192837,8.04372015610652,0.28837735976003215,242,19
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,4114,Male,2,Manager,Married,63770,1.0,Y,12,8,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,9.989355742296919,17.889705882352942,7.89986111111111,0.28835048659396595,238,23
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4115,Female,4,Sales Executive,Married,54290,1.0,Y,17,8,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,10.008583690987125,19.404721030042918,9.395383881735814,0.3187198642485008,233,28
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,4116,Female,2,Manufacturing Director,Divorced,27850,0.0,Y,21,8,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,9.99586776859504,17.96900826446281,7.9726721763085395,0.3149821773299215,242,19
52,No,Non-Travel,Research & Development,2,4,Other,1,4117,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0,1.0,4.0,,3,3,9.98424753867792,16.760829817158932,6.776608063759962,0.28898127701776793,237,24
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,4118,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,9.951200564971751,20.750141242937854,10.79869467984934,0.2946129205099233,236,25
21,No,Travel_Rarely,Sales,10,5,Medical,1,4119,Male,3,Research Scientist,Single,66870,1.0,Y,19,8,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,10.018008474576272,18.210522598870057,8.192936676082862,0.28795906906742313,236,25
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,4120,Female,2,Research Director,Single,47240,2.0,Y,12,8,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,9.993026499302651,16.263249651324966,6.270208042770804,0.29789370042285307,239,22
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,4121,Female,2,Manufacturing Director,Married,61790,1.0,Y,11,8,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,9.973333333333333,17.97176870748299,7.998599773242631,0.31172650355896586,245,16
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200,0.0,Y,19,8,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,10.00491452991453,17.843447293447294,7.837768281101614,0.3150507001921257,234,27
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,4123,Male,2,Sales Executive,Divorced,105960,7.0,Y,15,8,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,10.00809327846365,17.809465020576134,7.801609510745314,0.3003529555851944,243,18
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,4124,Male,1,Sales Executive,Divorced,54670,1.0,Y,20,8,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,9.987859195402299,16.56005747126437,6.571621168582376,0.30992077337229934,232,29
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,4125,Male,2,Sales Representative,Married,29960,9.0,Y,25,8,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,9.993724696356274,20.933603238866393,10.940326135852452,0.2966839313344976,247,14
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,4126,Male,3,Research Scientist,Married,99980,5.0,Y,24,8,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,9.981997187060479,17.343459915611813,7.3613338021565875,0.28707811991561527,237,24
56,Yes,Travel_Rarely,Sales,10,4,Other,1,4127,Male,2,Sales Executive,Married,40780,8.0,Y,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,9.986180555555556,16.78861111111111,6.802081018518519,0.31099361552273935,240,21
